categorie,official_name,longitude,latitude,address_txt,opening_hours,insee,id
france_travail,Agence France Travail MORTEAU,6.609597,47.057401,Rue du Clos Jeune 25500 Morteau,Mo-Fr 08:30-12:30,25411,e24d7131-fd10-4d45-a665-462b0d436305
france_travail,Agence France Travail LILLE PORT FLUVIAL,3.032659,50.627255,43 Boulevard de la Moselle 59000 Lille,,59350,e2abe0c3-0b66-46fd-8ad6-5532569fc931
france_travail,Agence France Travail VAUVERT,4.268453,43.707304,ZAC DU SOLEIL  79 Avenue Mas Saint Laurent 30600 Vauvert,Mo-Fr 08:30-12:30,30341,e2aeb97b-6577-463b-bfe6-d04ab97fe2b7
france_travail,Agence France Travail AUCH,0.584615,43.635783,8 Rue Racine 32000 Auch,Mo-Fr 08:30-12:30,32013,e37f7fe3-9720-456f-9673-bc9f66b5c3c6
france_travail,Agence France Travail Saint-Gratien,2.287659,48.963569,6 Rue du Maréchal Juin 95210 Saint-Gratien,,95555,e380d95d-0672-4fd1-b41b-5f20a3930d8b
france_travail,Agence France Travail BOURG EN BRESSE,5.248176,46.218053,323 avenue de parme 01000 Bourg-en-Bresse,Mo-Fr 08:30-12:30,01053,e43d5897-78a6-475b-bb7c-40d31930a56e
france_travail,Relai France Travail SAINT GEORGES,-51.802854,3.891807,Rue Abelard Roze 97313 Saint-Georges,,97308,e465bcae-5979-42f5-8539-e54eb76d23dc
france_travail,Agence France Travail MONTBRISON,4.095532,45.599895,ZAC DES GRANGES EST  64 Rue des Grands Chênes 42600 Montbrison,Mo-Fr 08:30-12:30,42147,e46764d3-40ae-42a9-92ae-74261bb5fcbf
france_travail,Relai France Travail PR CHIRONGUI,45.151227,-12.934015,ROUTE NATIONALE 97620 Chirongui,,97606,e52ab493-bb4e-4de1-b109-e2b719c5946c
france_travail,Agence France Travail THIONVILLE BRGD,6.159284,49.352881,2 Rue des Frères 57100 Thionville,Mo-Fr 08:30-12:30,57672,e52c9412-382e-4977-bcab-139dd3a9f073
france_travail,Agence France Travail CLUSES,6.566285,46.070638,1125 Avenue Georges Clémenceau 74300 Cluses,Mo-Fr 08:30-12:30,74081,e5716422-05eb-476c-ba63-d464659026a3
france_travail,Agence France Travail EVREUX BROSSOLETTE,1.164731,49.022713,41 Rue Pierre Brossolette 27000 Évreux,Mo-Fr 08:30-12:30,27229,e5a467d8-d7a3-4dee-bfb3-883299146e30
france_travail,Agence France Travail CLERMONT JOUHAUX,3.11574,45.793006,boulevard Léon Jouhaux 63100 Clermont-Ferrand,Mo-Fr 08:30-12:30,63113,e5da167e-403a-4b89-bfa6-3a07d10a3d7c
france_travail,Agence France Travail LUNEVILLE,6.513915,48.585682,9bis Avenue de la Libération 54300 Lunéville,Mo-Fr 08:30-12:30,54329,e5e037f3-d664-451c-a50c-f45989568d3d
france_travail,Agence France Travail BOURGOIN JALLIEU,5.261518,45.589871,GREEN PARK 1  Rue Claude Chappe 38300 Bourgoin-Jallieu,Mo-Fr 08:30-12:30,38053,e5fe9891-59ca-4666-b98a-4477d3b36c6b
france_travail,Agence France Travail ANNEMASSE,6.242874,46.18913,2c Avenue de Verdun 74100 Annemasse,Mo-Fr 08:30-12:30,74012,e60553a3-4551-4ba7-a033-8bc6480c1501
france_travail,Agence France Travail BRUAY-LA-BUISSIERE,2.555308,50.475942,825 Rue Raoul Briquet 62700 Bruay-la-Buissière,,62178,e6576bb4-0779-4fd0-90a7-d0bd8e4446b9
france_travail,Agence France Travail COGNAC,-0.323698,45.689334,11 Rue de l'Avenir 16100 Cognac,Mo-Fr 08:30-12:30,16102,e6b2ebe3-c26d-4a56-b531-40de9028d9b9
france_travail,Agence France Travail MONTVAL SUR LOIR,0.427813,47.684688,19 RUE du Mont sur Loir 72500 Montval-sur-Loir,Mo-Fr 08:30-12:30,72071,e6b4fbcb-fe7b-4a84-9d99-f6a4d09b1904
france_travail,Agence France Travail LANGON,-0.241758,44.536954,ZI DE DUMES  Route de Bazas 33210 Langon,Mo-Fr 08:30-12:30,33227,e6c7acf1-40c9-416b-8981-1401e1e00f20
france_travail,Agence France Travail PAMIERS,1.609074,43.146146,za Gabrielat  5bis Route de Tremege 09100 Pamiers,Mo-Fr 08:30-12:30,09225,e721985a-d63f-41a8-8192-620a1a2844c7
france_travail,Agence France Travail RENNES NORD,-1.677853,48.129702,4 Rue René Dumont 35700 Rennes,Mo-Fr 08:30-12:30,35238,e7899293-f6ce-4c72-bfe5-e3a70c7e44f1
france_travail,Agence France Travail MERIGNAC,-0.673925,44.833904,IMMEUBLE GREENWICH  15 Rue Thales 33700 Mérignac,Mo-Fr 08:30-12:30,33281,e7fd51df-0c58-4466-bbaa-5b379e5fe244
france_travail,Agence France Travail Paris 20ème Piat,2.383716,48.872922,51 Rue Piat 75020 Paris,,75056,e80e3832-328c-4757-bc27-19a84a8a2867
france_travail,Agence France Travail BLOIS LAPLACE,1.328237,47.60193,67 Avenue de Chateaudun 41000 Blois,Mo-Fr 08:45-12:45,41018,e825d130-8afc-4f79-a891-d327dad17a08
france_travail,Agence France Travail CAEN FRESNEL,-0.355417,49.162613,BP 26011  8 Rue Raymonde Bail 14000 Caen,Mo-Fr 08:30-12:30,14118,e8d3bed4-1cb3-43a5-aca6-365c2eb79d38
france_travail,Agence France Travail AVIGNON REALPANIER,4.85639,43.950377,21 Rue Claude Chabrol 84000 Avignon,Mo-Fr 08:30-12:30,84007,e8fc1f44-6c56-4334-8eaa-0c8c9799f408
france_travail,Agence France Travail COLMAR EUROPE,7.326339,48.077134,10 Rue d'Amsterdam 68000 Colmar,Mo-Fr 08:30-12:30,68066,e922e7ed-f7fe-4607-96c2-a23d6bcbdf2f
france_travail,Agence France Travail VITRY-LE-FRANCOIS,4.588897,48.722943,16bis Boulevard Carnot 51300 Vitry-le-François,Mo-Fr 08:30-12:30,51649,e995a2eb-f92f-436b-b667-a294ebd75efc
france_travail,Agence France Travail RENNES OUEST,-1.731874,48.105248,PARC MONIER  BATIMENT LE BYBLOS  167 ROUTE DE LORIENT 35000 Rennes,Mo-Fr 08:30-12:30,35238,e9a6217b-9724-4e8e-a241-53d25f06ec30
france_travail,Agence France Travail PERPIGNAN SAINT ASSISCLE,2.871479,42.690104,Intersection rue Suzanne Noel  Rue de la Vigneronne 66000 Perpignan,Mo-Fr 08:30-12:30,66136,ea2bb9be-1432-44d9-a598-88463236d021
france_travail,Agence France Travail TOULOUSE JOLIMONT,1.461299,43.614368,7 Avenue Léon Blum 31500 Toulouse,Mo-Fr 08:30-12:30,31555,eb05e56a-2187-4267-8bac-572147e52303
france_travail,Agence France Travail BASTIA,9.438792,42.668282,Bâtiment Casaprom  Rue Maréchal Juin 20600 Bastia,Mo-Fr 08:30-12:30,2B033,eb403938-8216-4ac0-afd6-5ee6ead3e528
france_travail,Agence France Travail GRENOBLE BRUYERE,5.729042,45.166589,78 Avenue La Bruyère 38100 Grenoble,Mo-Fr 08:30-12:30,38185,eca220e6-0246-4183-a4e9-eb599c63af0c
france_travail,Agence France Travail MONTBELIARD HEXAGONE,6.802837,47.499741,2 Rue Pierre Brossolette 25200 Montbéliard,Mo-Fr 08:30-12:30,25388,ed2d9600-762e-4c5b-94cc-89352926d662
france_travail,Agence France Travail NANTES HALUCHERE,-1.521556,47.2482,224 Boulevard Jules Verne 44300 Nantes,Mo-Fr 08:30-12:30,44109,ed929a23-9dff-42c2-8bb1-a492d030a971
france_travail,Agence France Travail ARGENTON SUR CREUSE,1.521297,46.586488,1 Rue des Ecoles 36200 Argenton-sur-Creuse,Mo-Fr 08:45-12:45,36006,eda5986d-834d-4ac1-ad1f-bc8d69254270
france_travail,Agence France Travail LANNEMEZAN,0.384549,43.123494,Place du 14 Juillet 65300 Lannemezan,Mo-Fr 08:30-12:30,65258,edbe321d-198f-4a6c-b1e2-eb88366d1aa6
france_travail,Agence France Travail GRAVELINES,2.126656,50.975253,ZAC DU PARC D'ACTIVITE DU GUINDAL  Rue Charles Fourier 59820 Gravelines,,59273,eddc3b2d-5748-4baa-8202-5787da8e374f
france_travail,Agence France Travail CENON,-0.530888,44.857376,3 Rue René Bonnac 33150 Cenon,Mo-Fr 08:30-12:30,33119,edfc9521-74ac-48d6-a5c0-7f09241f6611
france_travail,Agence France Travail PONT-L'ABBE,-4.223297,47.86239,24 Rue Roger Signor 29120 Pont-l'Abbé,Mo-Fr 08:30-12:30,29220,eea74488-6df5-4518-ab65-c3c1bfc8b5c0
france_travail,Agence France Travail DOUARNENEZ,-4.344984,48.086299,23 Rue de l’Aubepine 29100 Douarnenez,Mo-Fr 08:30-12:30,29046,ef3f4b88-048b-41b3-ab34-fd3ca8876119
france_travail,Agence France Travail BOUILLANTE,-61.768444,16.130306,SECTION VANNIER LE BOURG 97125 Bouillante,,97106,ef7e9c14-61c8-4b0f-bed7-e858fcee222a
france_travail,Agence France Travail CARVIN,2.964213,50.49413,189 Avenue de la République 62220 Carvin,,62215,f025e856-28cc-4055-8df4-f5350dca55c8
france_travail,Agence France Travail LES HERBIERS,-1.011798,46.880269,8 Rue de l'Oiselière 85500 Les Herbiers,Mo-Fr 08:30-12:30,85109,f03e2530-6972-4bae-9eea-d42afd046ba3
france_travail,Agence France Travail MONTBELIARD CENTRE,6.797934,47.514707,8 Avenue Gambetta 25200 Montbéliard,Mo-Fr 08:30-12:30,25388,f07b5587-8b08-43ed-b3b6-57fb177eb6e8
france_travail,Agence France Travail AURAY,-2.994298,47.670805,7 Rue de la Libération 56400 Auray,Mo-Fr 08:30-12:30,56007,f08d663a-9dd8-4fa2-85bc-105603ffca39
france_travail,Agence France Travail CLERMONT FLAUBERT,3.126469,45.760648,184 boulevard Gustave Flaubert 63000 Clermont-Ferrand,Mo-Fr 08:30-12:30,63113,f0b2c134-72ca-4748-9463-9845e6ed0366
france_travail,Agence France Travail MENTON,7.492272,43.775411,7 Rue Jeansoulin 06500 Menton,Mo-Fr 08:30-12:30,06083,f17baef4-87a1-4a80-936a-dece16229530
france_travail,Agence France Travail DINAN,-2.057688,48.455614,2 boulevard simone veil 22100 Dinan,Mo-Fr 08:30-12:30,22050,f1db51ee-4cc9-4f69-a25b-810cafe6895f
france_travail,Agence France Travail SOISSONS,3.339383,49.392751,ZAC DES ENTREPOTS  24 Rue de l'Émaillerie 02200 Soissons,Mo-Fr 08:30-12:30,02722,f24bfdc3-ab27-49d9-bec5-db68e0fd62ca
france_travail,Agence France Travail ABYMES DOTHEMARE,-61.507092,16.272558,ROND POINT DOTHEMARE  16 Dothémare 97139 Les Abymes,,97101,f27f27db-1c2d-4510-b781-eae5f84b7686
france_travail,Agence France Travail BAYEUX,-0.695192,49.27027,2 Boulevard Maréchal Montgomery 14400 Bayeux,Mo-Fr 08:30-12:30,14047,f28bbeb8-9d22-436d-aff9-7a6965fc873c
france_travail,Agence France Travail AUBIGNY SUR NERE,2.433121,47.486661,MAISON DE L EMPLOI  27 Avenue de la Gare 18700 Aubigny-sur-Nère,Mo-Fr 08:45-12:45,18015,f2ff5466-ecc4-43cc-afc7-39779f5ae88d
france_travail,Agence France Travail CHATEAURENARD,4.864501,43.885313,LOT PARC LES BAUMES  638 Avenue de la Libération 13160 Châteaurenard,Mo-Fr 08:30-12:30,13027,f35e7cac-5689-4770-a8ac-b7ecc257c495
france_travail,Agence France Travail LIEVIN,2.781117,50.423213,207 Rue Silas Goulet 62800 Liévin,,62510,f3865712-4660-4287-9e92-029e55faec28
france_travail,Relai France Travail YSSINGEAUX,4.134132,45.152687,ZA CHATIMBARBE  Rue des Gentianes 43200 Yssingeaux,Mo-Fr 08:30-12:30,43268,f398d821-7341-4f13-9282-2d6c6c4f434d
france_travail,Agence France Travail LOUHANS,5.226634,46.626833,4 Promenade des Cordeliers 71500 Louhans,Mo-Fr 08:30-12:30,71263,f3a625fa-c370-4494-a189-b8404c7d1829
